xid,basis,name,path,depth,parent_xid,is_system
8ce9fcf7-d439-46bc-961b-285bc6c89992,"KNNR 6 06","( Rozdział 06 ) * Urządzenia odwadniające","KNNR 6 / KNNR 6 06",1,6abf646a-6cb9-4ca9-999a-e500a116db61,true
cfe5bd2b-6de0-494e-8dd9-11534f9e2fbf,"KNNR 6 0601","Sączki podłużne poprzeczne o głębokości","KNNR 6 / KNNR 6 06 / KNNR 6 0601",2,8ce9fcf7-d439-46bc-961b-285bc6c89992,true
b79fe9ca-21dd-4e10-9b8e-caef90e1248f,"KNNR 6 0602","Obudowy wylotów sączków podłużnych kolektorów","KNNR 6 / KNNR 6 06 / KNNR 6 0602",2,8ce9fcf7-d439-46bc-961b-285bc6c89992,true
09a1c159-f87c-4aca-a2e4-0d3d14631b7e,"KNNR 6 0603","Studnie chłonne o wymiarach [..] m i głębokości [..] m","KNNR 6 / KNNR 6 06 / KNNR 6 0603",2,8ce9fcf7-d439-46bc-961b-285bc6c89992,true
5c022163-01d2-48f9-bbc9-e5fc3a8363a0,"KNNR 6 0604","Studnie chłonne z kręgów średnicy [..] m i głębokości [..] m","KNNR 6 / KNNR 6 06 / KNNR 6 0604",2,8ce9fcf7-d439-46bc-961b-285bc6c89992,true
1473b2d6-38e2-426f-9f9d-5dce8325fa1f,"KNNR 6 0605","Przepusty rurowe pod zjazdami - ławy fundamentowe ścianki czołowe dla rur rury betonowe","KNNR 6 / KNNR 6 06 / KNNR 6 0605",2,8ce9fcf7-d439-46bc-961b-285bc6c89992,true
7671e4a5-7236-42b8-a0b3-11c23885316b,"KNNR 6 0606","Ścieki z elementów betonowych na podsypce piaskowej cementowo-piaskowej","KNNR 6 / KNNR 6 06 / KNNR 6 0606",2,8ce9fcf7-d439-46bc-961b-285bc6c89992,true
9a02e4ae-b630-49c6-af79-c40c8a826496,"KNNR 6 0607","Ścieki uliczne z klinkieru drogowego na podsypce","KNNR 6 / KNNR 6 06 / KNNR 6 0607",2,8ce9fcf7-d439-46bc-961b-285bc6c89992,true
08402bc3-6e08-4f86-98b3-40706b5cdfbb,"KNNR 6 0608","Ścieki uliczne z kostki kamiennej nieregularnej o wys. 10 cm rzędowej o wys. 16 cm na podsypce","KNNR 6 / KNNR 6 06 / KNNR 6 0608",2,8ce9fcf7-d439-46bc-961b-285bc6c89992,true
56a7738e-9856-4e36-8955-56d57a8cc59f,"KNNR 6 0609","Ścieki uliczne z brukowca na podsypce piaskowej cementowo-piaskowej","KNNR 6 / KNNR 6 06 / KNNR 6 0609",2,8ce9fcf7-d439-46bc-961b-285bc6c89992,true
1bed5812-a8ef-4c84-a4c8-cf41ace8357e,"KNNR 6 07","( Rozdział 07 ) * Oznakowania i urządzenia zabezpieczające","KNNR 6 / KNNR 6 07",1,6abf646a-6cb9-4ca9-999a-e500a116db61,true
15c9d9da-f91c-4afb-a7c2-75ebd2eac0d5,"KNNR 6 0701","Poręcze ochronne sztywne z pochwytem i przeciągiem łańcuchowe","KNNR 6 / KNNR 6 07 / KNNR 6 0701",2,1bed5812-a8ef-4c84-a4c8-cf41ace8357e,true
c2bea0bd-fb00-417a-9726-4bd07f4741d4,"KNNR 6 0702","Pionowe znaki drogowe","KNNR 6 / KNNR 6 07 / KNNR 6 0702",2,1bed5812-a8ef-4c84-a4c8-cf41ace8357e,true
ef58b0f1-863b-4240-9981-f93abd5b0797,"KNNR 6 0703","Bariery ochronne stalowe o masie [..] kg/m","KNNR 6 / KNNR 6 07 / KNNR 6 0703",2,1bed5812-a8ef-4c84-a4c8-cf41ace8357e,true
4e72eaf9-31f0-44d5-8504-ee1365be7958,"KNNR 6 0704","Bariery ochronne żelbetowe","KNNR 6 / KNNR 6 07 / KNNR 6 0704",2,1bed5812-a8ef-4c84-a4c8-cf41ace8357e,true
7397018b-6da7-4de8-886b-cc0b736511e7,"KNNR 6 0705","Oznakowanie poziome jezdni farbą chlorokauczukową malowane ręcznie mechanicznie","KNNR 6 / KNNR 6 07 / KNNR 6 0705",2,1bed5812-a8ef-4c84-a4c8-cf41ace8357e,true
bf0505ac-08eb-424a-98c7-31c3afd69d17,"KNNR 6 08","( Rozdział 08 ) * Roboty rozbiórkowe","KNNR 6 / KNNR 6 08",1,6abf646a-6cb9-4ca9-999a-e500a116db61,true
d242e748-d217-4565-bbd0-9e08f3c0a797,"KNNR 6 0801","Rozebranie podbudowy z kruszywa z gruntu stabilizowanego z mas mineralno-bitumicznych","KNNR 6 / KNNR 6 08 / KNNR 6 0801",2,bf0505ac-08eb-424a-98c7-31c3afd69d17,true
e490f392-5996-4884-a66b-bf72b18f6527,"KNNR 6 0802","Rozebranie nawierzchni z tłucznia z mas mineralno-bitumicznych z betonu brukowca","KNNR 6 / KNNR 6 08 / KNNR 6 0802",2,bf0505ac-08eb-424a-98c7-31c3afd69d17,true
6ff26766-f43b-47ea-b25b-74ff52fd22fd,"KNNR 6 0803","Rozebranie nawierzchni z kostki kamiennej klinkieru na podsypce","KNNR 6 / KNNR 6 08 / KNNR 6 0803",2,bf0505ac-08eb-424a-98c7-31c3afd69d17,true
96787f01-29e4-4a39-8af2-f867dc75b268,"KNNR 6 0804","Rozebranie nawierzchni w torowiskach tramwajowych z kostki betonowej 14x12 cm lub żużlowej 14x14 cm z płyt żelbetowych prefabrykowanych","KNNR 6 / KNNR 6 08 / KNNR 6 0804",2,bf0505ac-08eb-424a-98c7-31c3afd69d17,true
a6fd3673-3fbe-4dff-8b6e-8c8077c54a06,"KNNR 6 0805","Rozebranie nawierzchni z płyt drogowych betonowych chodników z płyt betonowych","KNNR 6 / KNNR 6 08 / KNNR 6 0805",2,bf0505ac-08eb-424a-98c7-31c3afd69d17,true
8a478130-34e6-4c25-aadf-779587d69f89,"KNNR 6 0806","Rozebranie krawężników betonowych krawężników kamiennych obrzeży trawnikowych","KNNR 6 / KNNR 6 08 / KNNR 6 0806",2,bf0505ac-08eb-424a-98c7-31c3afd69d17,true
4a0c1b4d-c7be-45d1-b8e7-c3bff3eefb9f,"KNNR 6 0807","Rozebranie ścieków z elementów betonowych gr. [..] cm na podsypce","KNNR 6 / KNNR 6 08 / KNNR 6 0807",2,bf0505ac-08eb-424a-98c7-31c3afd69d17,true
d2d7459d-2dab-490c-a936-90e4a813a377,"KNNR 6 0808","Rozebranie poręczy ochronnych ogrodzeń z siatki barier drogowych","KNNR 6 / KNNR 6 08 / KNNR 6 0808",2,bf0505ac-08eb-424a-98c7-31c3afd69d17,true
53befbe6-9e35-45d8-81b2-0cb41b5b2675,"KNNR 6 09","( Rozdział 09 ) * Wytwarzanie mieszanek mineralno-bitumicznych i betonowych","KNNR 6 / KNNR 6 09",1,6abf646a-6cb9-4ca9-999a-e500a116db61,true
0422288d-4748-4ff1-b362-ec0645397ce0,"KNNR 6 0901","Mieszanki mineralno-asfaltowe wytwarzane w wytwórniach mas bitumicznych o wydajności 25-30 t/h","KNNR 6 / KNNR 6 09 / KNNR 6 0901",2,53befbe6-9e35-45d8-81b2-0cb41b5b2675,true
a059ecde-99c6-4580-b3d0-394ca1ea96dc,"KNNR 6 0902","Mieszanki mineralno-smołowe wytwarzane w wytwórniach mas bitumicznych o wydajności 25-30 t/h","KNNR 6 / KNNR 6 09 / KNNR 6 0902",2,53befbe6-9e35-45d8-81b2-0cb41b5b2675,true
b9da6043-62e3-4d99-9271-ee9035d662c5,"KNNR 6 0903","Mieszanki mineralno-asfaltowe wytwarzane w wytwórniach mas bitumicznych o wydajności 100 t/h","KNNR 6 / KNNR 6 09 / KNNR 6 0903",2,53befbe6-9e35-45d8-81b2-0cb41b5b2675,true
c69243cd-d319-44b5-954d-b207d3182dd5,"KNNR 6 0904","Mieszanki asfaltu lanego na warstwy jezdne wg PN-64/S-96032 wytwarzane w kotłach produkcyjno-transportowych","KNNR 6 / KNNR 6 09 / KNNR 6 0904",2,53befbe6-9e35-45d8-81b2-0cb41b5b2675,true
33da4773-d3d3-4d49-b9f8-66f3b7386525,"KNNR 6 0905","Chude betony z pospółki wytwarzane w betoniarkach 500 dm3 1000 dm3","KNNR 6 / KNNR 6 09 / KNNR 6 0905",2,53befbe6-9e35-45d8-81b2-0cb41b5b2675,true
d74525ef-6729-4081-a924-35f531e349dc,"KNNR 6 0906","Mieszanki betonowe wilgotne gęstoplastyczne wytwarzane w betoniarce 500 dm3","KNNR 6 / KNNR 6 09 / KNNR 6 0906",2,53befbe6-9e35-45d8-81b2-0cb41b5b2675,true
3875a670-856b-4bfb-b32b-78fbf5c1fb6a,"KNNR 6 0907","Mieszanki betonowe wilgotne gęstoplastyczne wytwarzane w betoniarce 1000 dm3","KNNR 6 / KNNR 6 09 / KNNR 6 0907",2,53befbe6-9e35-45d8-81b2-0cb41b5b2675,true
4afe3d47-09f0-43f4-abdd-4b23e13d74a6,"KNNR 6 10","( Rozdział 10 ) * Utrwalanie i regeneracja nawierzchni","KNNR 6 / KNNR 6 10",1,6abf646a-6cb9-4ca9-999a-e500a116db61,true
7acb1325-df6c-4685-8cac-5767e0b4da6c,"KNNR 6 1001","Powierzchniowe utrwalanie nawierzchni drogowych asfaltem","KNNR 6 / KNNR 6 10 / KNNR 6 1001",2,4afe3d47-09f0-43f4-abdd-4b23e13d74a6,true
ecf4dfe3-c1a2-46ff-866c-482ce60a4b13,"KNNR 6 1002","Powierzchniowe utrwalanie nawierzchni drogowych emulsją asfaltową","KNNR 6 / KNNR 6 10 / KNNR 6 1002",2,4afe3d47-09f0-43f4-abdd-4b23e13d74a6,true
67b7d560-9fec-45eb-acc0-a1b748956333,"KNNR 6 1003","Powierzchniowe utrwalanie nawierzchni z podwójnym rozsypaniem grysów","KNNR 6 / KNNR 6 10 / KNNR 6 1003",2,4afe3d47-09f0-43f4-abdd-4b23e13d74a6,true
e20a129f-31ae-42b5-9654-0ff9c6e78d19,"KNNR 6 1004","Regeneracja nawierzchni bitumicznych","KNNR 6 / KNNR 6 10 / KNNR 6 1004",2,4afe3d47-09f0-43f4-abdd-4b23e13d74a6,true
bd756ea8-88b7-4b5e-b1f1-7618d4fb10d8,"KNNR 6 1005","Oczyszczenie skropienie bitumem nawierzchni drogowych","KNNR 6 / KNNR 6 10 / KNNR 6 1005",2,4afe3d47-09f0-43f4-abdd-4b23e13d74a6,true
c1958e1b-5e67-4e62-ba42-60dfb0e13dc2,"KNNR 6 11","( Rozdział 11 ) * Remonty cząstkowe nawierzchni","KNNR 6 / KNNR 6 11",1,6abf646a-6cb9-4ca9-999a-e500a116db61,true
8814c13b-06d6-43d6-b336-f30309744f65,"KNNR 6 1101","Remonty cząstkowe nawierzchni brukowcowych","KNNR 6 / KNNR 6 11 / KNNR 6 1101",2,c1958e1b-5e67-4e62-ba42-60dfb0e13dc2,true
8a8cb722-b919-4bd7-96e7-8b8751c73b4c,"KNNR 6 1102","Remonty cząstkowe nawierzchni tłuczniowych","KNNR 6 / KNNR 6 11 / KNNR 6 1102",2,c1958e1b-5e67-4e62-ba42-60dfb0e13dc2,true
e81ddc8c-99ec-4587-8d3f-f3ba8c46edb2,"KNNR 6 1103","Remonty cząstkowe nawierzchni z kostki kamiennej nieregularnej na podsypce i ze spoinami wypełnionymi","KNNR 6 / KNNR 6 11 / KNNR 6 1103",2,c1958e1b-5e67-4e62-ba42-60dfb0e13dc2,true
1e800288-5960-4e92-84dd-2cdc8319695d,"KNNR 6 1104","Remonty cząstkowe nawierzchni z klinkieru drogowego na podsypce ze spoinami wypełnionymi","KNNR 6 / KNNR 6 11 / KNNR 6 1104",2,c1958e1b-5e67-4e62-ba42-60dfb0e13dc2,true
2000f006-04b3-43b2-bb00-3a3134aabfbe,"KNNR 6 1105","Remonty cząstkowe nawierzchni z płyt drogowych betonowych sześciokątnych lub kwadratowych grubości [..] cm ze spoinami wypełnionymi","KNNR 6 / KNNR 6 11 / KNNR 6 1105",2,c1958e1b-5e67-4e62-ba42-60dfb0e13dc2,true
a76be4fe-c18e-43e4-9e56-69c5992d4295,"KNNR 6 1106","Remonty cząstkowe chodników z płyt betonowych kamiennych na podsypce","KNNR 6 / KNNR 6 11 / KNNR 6 1106",2,c1958e1b-5e67-4e62-ba42-60dfb0e13dc2,true
59861e90-5f54-4121-96e7-3f920fbae1af,"KNNR 6 1107","Remonty cząstkowe nawierzchni wyrównanie lokalnych nierówności mieszankami asfaltu lanego","KNNR 6 / KNNR 6 11 / KNNR 6 1107",2,c1958e1b-5e67-4e62-ba42-60dfb0e13dc2,true
69f3deb7-08fc-4e2b-ac5e-aef83f54e2ae,"KNNR 6 1108","Remonty cząstkowe nawierzchni bitumicznych mieszankami mineralno-bitumicznymi z obcinaniem krawędzi","KNNR 6 / KNNR 6 11 / KNNR 6 1108",2,c1958e1b-5e67-4e62-ba42-60dfb0e13dc2,true
a1813877-4f39-4706-8242-14d25b1cfa6c,"KNNR 6 1109","Remonty cząstkowe nawierzchni powierzchniowo utrwalonych przy pomocy grysów - rakowizny wyboje o głębokości [..] cm","KNNR 6 / KNNR 6 11 / KNNR 6 1109",2,c1958e1b-5e67-4e62-ba42-60dfb0e13dc2,true
ed0c8dee-3d85-49d3-ba26-c8645d8ed0fd,"KNNR 6 12","( Rozdział 12 ) * Remonty elementów oznakowania i urządzeń bezpieczeństwa ruchu","KNNR 6 / KNNR 6 12",1,6abf646a-6cb9-4ca9-999a-e500a116db61,true
1a08a31f-d143-4f9e-95a7-74ba7388c017,"KNNR 6 1201","Odnawianie oznakowania poziomego jezdni farbą chlorokauczukową malowane ręcznie mechanicznie","KNNR 6 / KNNR 6 12 / KNNR 6 1201",2,ed0c8dee-3d85-49d3-ba26-c8645d8ed0fd,true
51a5d314-8c12-4b95-a3bb-390e67069e09,"KNNR 6 1202","Odnawianie farbą poręczy ochronnych sztywnych z pochwytem i przeciągiem łańcuchowych","KNNR 6 / KNNR 6 12 / KNNR 6 1202",2,ed0c8dee-3d85-49d3-ba26-c8645d8ed0fd,true
e005f9bb-ac85-4737-8f78-46071a816799,"KNNR 6 1203","Odnawianie farbą ogrodzeń z siatki na linkach stalowych w ramach z kątowników 40x40x5 mm","KNNR 6 / KNNR 6 12 / KNNR 6 1203",2,ed0c8dee-3d85-49d3-ba26-c8645d8ed0fd,true
9ba8ae23-dcc7-47be-9546-9d8c6022c12c,"KNNR 6 1204","Odnawianie farbą słupków rurowych do znaków drogowych prefabrykowanych znaków drogowych","KNNR 6 / KNNR 6 12 / KNNR 6 1204",2,ed0c8dee-3d85-49d3-ba26-c8645d8ed0fd,true
de58cdfb-fae6-4c1e-9140-8516c756f8ec,"KNNR 6 1205","Odnawianie farbą barier stalowych jednostronnych dwustronnych o masie","KNNR 6 / KNNR 6 12 / KNNR 6 1205",2,ed0c8dee-3d85-49d3-ba26-c8645d8ed0fd,true
a7e2bafd-b4d0-4e0a-9108-8a1736bf5aaf,"KNNR 6 13","( Rozdział 13 ) * Roboty naprawczo-konserwacyjne","KNNR 6 / KNNR 6 13",1,6abf646a-6cb9-4ca9-999a-e500a116db61,true
e00b38fa-6e46-4612-a6ac-0749b3c095f3,"KNNR 6 1301","Naprawy dróg gruntowych plantowanie poboczy","KNNR 6 / KNNR 6 13 / KNNR 6 1301",2,a7e2bafd-b4d0-4e0a-9108-8a1736bf5aaf,true
bab499c6-58c8-4d9c-9bd1-898129b17d4f,"KNNR 6 1302","Oczyszczenie rowów przepustów z namułu","KNNR 6 / KNNR 6 13 / KNNR 6 1302",2,a7e2bafd-b4d0-4e0a-9108-8a1736bf5aaf,true
30dc854e-f85e-428d-a660-79dd343ee700,"KNNR 6 1303","Naprawy darniowania skarp żwirowanie i miałowanie nawierzchni wypełnianie przekopów piaskiem stabilizowanym cementem","KNNR 6 / KNNR 6 13 / KNNR 6 1303",2,a7e2bafd-b4d0-4e0a-9108-8a1736bf5aaf,true
2379ce04-246b-4ae7-90ed-b07a6d604059,"KNNR 6 1304","Naprawy ścieków ulicznych z klinkieru kostki kamiennej w 2 rzędach na podsypce","KNNR 6 / KNNR 6 13 / KNNR 6 1304",2,a7e2bafd-b4d0-4e0a-9108-8a1736bf5aaf,true
6a5a63f3-9f52-45e9-964a-eb2862e6a45d,"KNNR 6 1305","Regulacja pionowa studzienek dla urządzeń podziemnych naprawy urządzeń z betonu przy objętości betonu w jednym miejscu [..] m3","KNNR 6 / KNNR 6 13 / KNNR 6 1305",2,a7e2bafd-b4d0-4e0a-9108-8a1736bf5aaf,true
a1d8d250-5020-4de5-8223-47d8e665cb52,"KNNR 6 1306","Naprawy nawierzchni z kostki na podsypce w torowiskach tramwajowych","KNNR 6 / KNNR 6 13 / KNNR 6 1306",2,a7e2bafd-b4d0-4e0a-9108-8a1736bf5aaf,true
7fed455a-9bf3-445d-a1fd-7a7ab3fad37a,"KNNR 6 1307","Naprawy nawierzchni z płyt żelbetowych w torowiskach tramwajowych","KNNR 6 / KNNR 6 13 / KNNR 6 1307",2,a7e2bafd-b4d0-4e0a-9108-8a1736bf5aaf,true
f91510f0-481b-4a49-a4b1-cbfb0d2d6de5,"KNNR 6 1308","Transport wody beczkowozem","KNNR 6 / KNNR 6 13 / KNNR 6 1308",2,a7e2bafd-b4d0-4e0a-9108-8a1736bf5aaf,true
54b02560-9dec-421d-9229-3c3ed1568a02,"KNNR 7","Konstrukcje metalowe","KNNR 7",0,,true
32177c30-f590-4209-93bf-9fb4144ad919,"KNNR 7 01","( Rozdział 01 ) * Konstrukcje stalowe hal i budynków szkieletowych","KNNR 7 / KNNR 7 01",1,54b02560-9dec-421d-9229-3c3ed1568a02,true
57d85d0c-24e0-4350-aa5a-04d4bf785631,"KNNR 7 0101","Hale lekkie,średnie oraz o konstrukcji kratowej słupowo-wiązarowej z suwnicami","KNNR 7 / KNNR 7 01 / KNNR 7 0101",2,32177c30-f590-4209-93bf-9fb4144ad919,true
928a5a95-ff77-4d7a-bcc3-12bafc651f21,"KNNR 7 0102","Hale i wiaty o konstrukcji kratowej słupowo wiązarowej bez suwnic","KNNR 7 / KNNR 7 01 / KNNR 7 0102",2,32177c30-f590-4209-93bf-9fb4144ad919,true
b09d3971-e357-4da9-98b9-4771c52f6848,"KNNR 7 0103","Hale o konstrukcji pełnościennej ramowej","KNNR 7 / KNNR 7 01 / KNNR 7 0103",2,32177c30-f590-4209-93bf-9fb4144ad919,true
91665cfc-1f4a-4f71-a2f8-2ae84b1ad9c1,"KNNR 7 0104","Hale i wiaty typowe oraz systemowe hale szedowe","KNNR 7 / KNNR 7 01 / KNNR 7 0104",2,32177c30-f590-4209-93bf-9fb4144ad919,true
9ee392ee-9270-43d9-99c8-6b1b924eaba0,"KNNR 7 0105","Budynki szkieletowe, pawilony handlowe oraz szklarnie","KNNR 7 / KNNR 7 01 / KNNR 7 0105",2,32177c30-f590-4209-93bf-9fb4144ad919,true
b50dd956-c8c1-4629-8e1a-3ff36ac0fd77,"KNNR 7 0106","Więźby dachowe na murach lub słupach żelbetowych","KNNR 7 / KNNR 7 01 / KNNR 7 0106",2,32177c30-f590-4209-93bf-9fb4144ad919,true
7c0a5580-33fd-4a5f-8adb-b9765756de01,"KNNR 7 02","( Rozdział 02 ) * Konstrukcje stalowe różne w halach i budynkach","KNNR 7 / KNNR 7 02",1,54b02560-9dec-421d-9229-3c3ed1568a02,true
d37e23d6-a975-496e-a78b-d4adfc4d9d85,"KNNR 7 0201","Tory podsuwnicowe poddźwigowe i inne","KNNR 7 / KNNR 7 02 / KNNR 7 0201",2,7c0a5580-33fd-4a5f-8adb-b9765756de01,true
e59d8264-e08b-416c-9102-9c71fba2028a,"KNNR 7 0202","Pomosty, schody, poręcze i świetliki","KNNR 7 / KNNR 7 02 / KNNR 7 0202",2,7c0a5580-33fd-4a5f-8adb-b9765756de01,true
4f8b2529-cf81-467b-8e4e-0b4e2a59917e,"KNNR 7 0203","Bramy i drzwi","KNNR 7 / KNNR 7 02 / KNNR 7 0203",2,7c0a5580-33fd-4a5f-8adb-b9765756de01,true
e2526c75-7f2e-4715-88b3-c21ee54e6ecb,"KNNR 7 0204","Okna stalowe","KNNR 7 / KNNR 7 02 / KNNR 7 0204",2,7c0a5580-33fd-4a5f-8adb-b9765756de01,true
d907af2c-742f-4375-94d5-0ee017d5666a,"KNNR 7 0205","Regały i zasieki magazynowe","KNNR 7 / KNNR 7 02 / KNNR 7 0205",2,7c0a5580-33fd-4a5f-8adb-b9765756de01,true
daababd5-9700-41a9-a828-a289877a8518,"KNNR 7 0206","Konstrukcje podparć, zawieszeń i osłon","KNNR 7 / KNNR 7 02 / KNNR 7 0206",2,7c0a5580-33fd-4a5f-8adb-b9765756de01,true
255bdf23-4ff2-48e6-8426-9d62fc25893d,"KNNR 7 0207","Silosy z blach aluminiowych i stalowych","KNNR 7 / KNNR 7 02 / KNNR 7 0207",2,7c0a5580-33fd-4a5f-8adb-b9765756de01,true
4ab190ca-df48-4bc7-9142-5cfea67dbdbc,"KNNR 7 0208","Wykonanie na budowie i montaż konstrukcji spawanych","KNNR 7 / KNNR 7 02 / KNNR 7 0208",2,7c0a5580-33fd-4a5f-8adb-b9765756de01,true
cac81e9b-3285-47a4-8aae-744797f535e0,"KNNR 7 0209","Wykonanie na budowie i montaż konstrukcji skręcanych na śruby","KNNR 7 / KNNR 7 02 / KNNR 7 0209",2,7c0a5580-33fd-4a5f-8adb-b9765756de01,true
14ff1b0c-1046-4edb-b95d-9038e992a9c0,"KNNR 7 03","( Rozdział 03 ) * Konstrukcje stalowe estakad, składowisk, galerii transportowych, wież reflektorowych, kominów stalowych i zbiorników","KNNR 7 / KNNR 7 03",1,54b02560-9dec-421d-9229-3c3ed1568a02,true
27d6e850-27de-4c10-9db1-d1be9287e791,"KNNR 7 0301","Estakady dla rurociągów, estakady podsuwnicowe i kładki dla pieszych","KNNR 7 / KNNR 7 03 / KNNR 7 0301",2,14ff1b0c-1046-4edb-b95d-9038e992a9c0,true
0969e700-01d3-44de-aba1-c82d46466b0d,"KNNR 7 0302","Konstrukcje składowisk materiałów sypkich, galerie transportowe i wieże reflektorowe","KNNR 7 / KNNR 7 03 / KNNR 7 0302",2,14ff1b0c-1046-4edb-b95d-9038e992a9c0,true
fcf9d662-2c5a-43f9-8ffd-7195337c0f9d,"KNNR 7 0303","Kominy stalowe i zbiorniki z elementów na materiały sypkie","KNNR 7 / KNNR 7 03 / KNNR 7 0303",2,14ff1b0c-1046-4edb-b95d-9038e992a9c0,true
57cdcbad-0e33-4894-9e15-8cc2ef7beb73,"KNNR 7 0304","Zbiorniki wieżowe na wodę pitną.","KNNR 7 / KNNR 7 03 / KNNR 7 0304",2,14ff1b0c-1046-4edb-b95d-9038e992a9c0,true
fe539c38-75aa-4a2d-89c4-9b3139d6ad6a,"KNNR 7 0305","Zbiorniki cylindryczne na gaz","KNNR 7 / KNNR 7 03 / KNNR 7 0305",2,14ff1b0c-1046-4edb-b95d-9038e992a9c0,true
0643b1bd-455d-43c9-bc81-22042cfd17bb,"KNNR 7 04","( Rozdział 04 ) * Konstrukcje stalowe obiektów hydrotechnicznych","KNNR 7 / KNNR 7 04",1,54b02560-9dec-421d-9229-3c3ed1568a02,true
ca177958-3434-4062-baa4-01b0f8658057,"KNNR 7 0401","Zasuwy blaszakowe i kratowe","KNNR 7 / KNNR 7 04 / KNNR 7 0401",2,0643b1bd-455d-43c9-bc81-22042cfd17bb,true
b4ffbbac-4f32-415e-8087-2fd38a5b0a45,"KNNR 7 0402","Wrota wsporcze","KNNR 7 / KNNR 7 04 / KNNR 7 0402",2,0643b1bd-455d-43c9-bc81-22042cfd17bb,true
6e6f4d79-2eef-49aa-9c67-48668f9f26ec,"KNNR 7 0403","Klapy, sektory, zamknięcia","KNNR 7 / KNNR 7 04 / KNNR 7 0403",2,0643b1bd-455d-43c9-bc81-22042cfd17bb,true
dded1bf0-dfcb-4a72-afe4-02c67cf0cd41,"KNNR 7 05","( Rozdział 05 ) * Konstrukcje aluminiowe i wyposażenie wnętrz","KNNR 7 / KNNR 7 05",1,54b02560-9dec-421d-9229-3c3ed1568a02,true
6e5fc5cf-e052-4ca2-b87e-7046a1819ec3,"KNNR 7 0501","Okładziny z blach aluminiowych","KNNR 7 / KNNR 7 05 / KNNR 7 0501",2,dded1bf0-dfcb-4a72-afe4-02c67cf0cd41,true
8863239c-874a-4e00-ba5c-722528a336aa,"KNNR 7 0502","Ściany, sufity z blach stalowych powlekanych i podłogi aluminiowe","KNNR 7 / KNNR 7 05 / KNNR 7 0502",2,dded1bf0-dfcb-4a72-afe4-02c67cf0cd41,true
500ebd04-2ab8-42c2-87c1-18a93c99a0e2,"KNNR 7 0503","Okna i drzwi aluminiowe","KNNR 7 / KNNR 7 05 / KNNR 7 0503",2,dded1bf0-dfcb-4a72-afe4-02c67cf0cd41,true
64a5d181-54d9-4f02-a1f2-3dd8224a6f53,"KNNR 7 0504","Konstrukcje aluminiowe ścian osłonowych","KNNR 7 / KNNR 7 05 / KNNR 7 0504",2,dded1bf0-dfcb-4a72-afe4-02c67cf0cd41,true
641bf5e1-aead-48d1-b34b-220483a6b3df,"KNNR 7 0505","Przegrody aluminiowe lub stalowe z profili cienkościennych powlekanych","KNNR 7 / KNNR 7 05 / KNNR 7 0505",2,dded1bf0-dfcb-4a72-afe4-02c67cf0cd41,true
a3467017-f142-4367-98a5-674fdb13c25f,"KNNR 7 0506","Aluminiowe daszki nad drzwiami, świetliki, szklarnie, werandy i ogrody zimowe","KNNR 7 / KNNR 7 05 / KNNR 7 0506",2,dded1bf0-dfcb-4a72-afe4-02c67cf0cd41,true
05b0a0cb-e3cd-4e66-89c9-e81d44d7e188,"KNNR 7 0507","Drobne elementy aluminiowe","KNNR 7 / KNNR 7 05 / KNNR 7 0507",2,dded1bf0-dfcb-4a72-afe4-02c67cf0cd41,true
fc54f927-d035-4fbe-8793-894a2a56b718,"KNNR 7 06","( Rozdział 06 ) * Lekka metalowa obudowa ścian, dachów hal, budynków i budowli","KNNR 7 / KNNR 7 06",1,54b02560-9dec-421d-9229-3c3ed1568a02,true
209270e9-5aff-4e49-91d8-9ffa6fee7f61,"KNNR 7 0601","Lekka metalowa obudowa ścian","KNNR 7 / KNNR 7 06 / KNNR 7 0601",2,fc54f927-d035-4fbe-8793-894a2a56b718,true
21efd086-14bf-448b-b29d-e209eb017dda,"KNNR 7 0602","Lekka metalowa obudowa dachów płaskich o nachyleniu do 10%","KNNR 7 / KNNR 7 06 / KNNR 7 0602",2,fc54f927-d035-4fbe-8793-894a2a56b718,true
ab2be788-6ead-40c5-b966-9ef79b770b7d,"KNNR 7 0603","Lekka metalowa obudowa dachów o nachyleniu powyżej 10 %","KNNR 7 / KNNR 7 06 / KNNR 7 0603",2,fc54f927-d035-4fbe-8793-894a2a56b718,true
c2b164c6-908d-49c0-b45d-47a9c61901a7,"KNNR 7 07","( Rozdział 07 ) * Elementy z tworzyw sztucznych i włókien mineralnych","KNNR 7 / KNNR 7 07",1,54b02560-9dec-421d-9229-3c3ed1568a02,true
0a134614-be13-4878-810b-5fd58d7eb84a,"KNNR 7 0701","Okna drzwi z tworzyw sztucznych","KNNR 7 / KNNR 7 07 / KNNR 7 0701",2,c2b164c6-908d-49c0-b45d-47a9c61901a7,true
65cfa9c0-c6d1-4b80-8a1d-197bd3732b29,"KNNR 7 0702","Sufity podwieszane z płytami z włókien mineralnych","KNNR 7 / KNNR 7 07 / KNNR 7 0702",2,c2b164c6-908d-49c0-b45d-47a9c61901a7,true
c448b48b-037c-42d9-bdab-4854d67ad886,"KNNR 7 0703","Przegrody z tworzyw sztucznych","KNNR 7 / KNNR 7 07 / KNNR 7 0703",2,c2b164c6-908d-49c0-b45d-47a9c61901a7,true
